16.211,-0.649,-0.687,-0.183,43,31.67
422140,-998.535,106.934,-20.996,-1.779,2.076,1.214,-53.711,-1021.484,-23.437,-2.046,-1.595,-1.061,75,31.68
422171,-995.605,119.629,-4.883,-0.542,0.794,3.580,-67.871,-1011.230,-73.242,-1.382,-2.244,-2.275,54,31.68
422202,-994.629,91.797,-13.184,-2.763,4.870,0.962,-88.867,-1002.441,-83.984,-4.893,-3.870,-1.084,54,31.68
422234,-969.238,9.766,-7.812,-15.359,4.802,2.122,-122.070,-1041.992,113.281,4.282,-17.634,5.901,212,31.68
422266,-1002.441,74.219,-67.871,-4.542,4.221,-0.733,-28.320,-1059.570,61.523,-8.351,-4.763,-0.344,163,31.68
422297,-1010.254,42.969,-30.273,8.176,-1.687,-0.656,-35.156,-1017.090,-16.602,1.695,12.420,0.305,121,31.68
422328,-985.352,109.375,8.789,11.137,-2.695,2.603,-218.262,-981.934,-187.500,6.947,16.649,-1.634,155,31.68
422359,-1004.395,114.746,0.000,0.641,-1.282,-0.656,-132.812,-961.426,-166.992,-0.221,-2.450,0.511,92,31.68
422390,-994.141,111.328,-5.859,-6.595,3.008,-2.206,-70.313,-995.605,-61.523,-4.893,-3.206,-0.985,83,31.68
422421,-995.605,89.844,-35.645,-2.359,2.397,-0.908,-57.129,-1032.227,-26.855,-0.763,-1.221,-1.802,69,31.68
422453,-989.258,93.750,-12.695,-2.809,2.679,-1.611,-86.914,-1010.254,-87.891,-0.969,1.267,2.244,59,31.68
422484,-1001.465,82.520,-9.766,-5.534,3.863,-3.321,-74.219,-1014.648,-71.777,-1.305,-4.443,0.794,58,31.68
422515,-1265.625,-62.500,-104.004,-21.450,1.099,-0.649,-106.445,-1003.418,-179.687,52.275,-56.916,-54.618,615,31.68
422547,-1001.465,71.289,-114.258,-11.756,1.008,-2.534,77.637,-1099.121,320.312,-16.725,-13.855,-4.313,935,31.68
422578,-1051.758,15.625,-63.477,8.153,-9.382,-2.901,2.930,-1112.793,172.363,2.985,21.282,2.015,1064,31.68
422609,-963.379,87.402,3.418,24.397,-13.443,1.756,425.293,-852.539,-53.223,13.725,37.695,7.214,1127,31.68
422640,-968.750,149.902,50.293,19.817,-10.878,1.802,-76.660,-939.941,-157.715,1.748,29.740,9.344,1159,31.68
422671,-964.844,154.785,59.570,5.779,-4.336,1.977,-216.309,-922.363,-158.203,7.420,0.519,0.641,702,31.68
422702,-988.281,107.422,18.555,-8.038,1.481,-1.084,-104.492,-962.402,7.812,-6.595,-9.672,-3.282,379,31.68
422733,-990.723,98.145,8.301,-10.244,6.550,-3.809,-55.176,-1038.574,41.992,-2.588,-6.053,0.084,214,31.68
422765,-993.652,86.426,-14.648,-2.824,1.794,1.443,-67.871,-1031.738,-28.809,-2.855,-3.626,1.237,127,31.68
422796,-989.746,89.844,-5.859,-3.840,6.313,-0.908,-83.496,-991.699,-60.059,-5.015,-1.183,0.130,91,31.68
422827,-1006.836,107.910,-21.484,-7.183,6.496,-3.992,-85.449,-1004.883,-54.688,-5.328,-3.244,-0.779,85,31.68
422859,-1017.090,108.887,-24.414,-1.389,1.840,2.153,-84.961,-1025.391,-34.668,-3.565,-1.977,-1.221,59,31.68
422890,-1013.672,106.934,-13.672,-2.473,3.702,-1.802,-92.773,-1007.812,-55.664,-0.817,-2.420,-3.115,57,31.68
422921,-994.141,92.285,-15.625,-3.687,2.931,-2.733,-92.285,-995.117,-57.129,-1.023,0.145,-1.916,56,31.68
422952,-996.582,115.723,-25.391,-3.794,2.473,-3.420,-101.074,-1007.324,-51.270,-2.313,-0.702,-3.282,54,31.68
422983,-997.070,89.355,-29.785,-1.702,1.947,-0.092,-65.430,-1004.395,-41.504,-3.557,-4.450,2.626,53,31.68
423014,-1007.324,72.754,-15.625,-1.824,0.863,-0.420,-77.637,-999.023,-43.945,-0.740,-3.794,0.321,55,31.68
